Date,CDS,US10Y,DXY,RESERVES,ln_DXY,ln_RES,BRUNSON,AGBAL
2010-01-01,188.0,3.85,77.86,74810.0,4.35491234218231,11.222706844866451,0,0
2010-01-08,172.5,3.83,77.471,74532.0,4.3499036727830385,11.218983842347303,0,0
2010-01-15,169.0,3.7,77.323,76631.0,4.347991453380505,11.246756973598734,0,0
2010-01-22,179.0,3.62,78.277,74380.0,4.360253817828241,11.216942367479062,0,0
2010-01-29,193.5,3.63,79.462,74899.0,4.3752789199665,11.223895818281337,0,0
2010-02-05,218.5,3.59,80.441,74285.0,4.387523996453236,11.215664326071453,0,0
2010-02-12,203.0,3.69,80.218,72010.0,4.384747928592569,11.184560277242912,0,0
2010-02-19,193.0,3.78,80.643,71478.0,4.390032006012019,11.177144989027417,0,0
2010-02-26,190.5,3.61,80.362,71842.0,4.386541427641014,11.182224542232218,0,0
2010-03-05,168.5,3.69,80.432,72199.0,4.38741210695022,11.187181474369487,0,0
2010-03-12,159.0,3.71,79.833,72186.0,4.379936952808799,11.187001400261579,0,0
2010-03-19,165.0,3.7,80.724,72897.0,4.391035928831469,11.196802764886597,0,0
2010-03-26,169.5,3.86,81.676,72398.0,4.402760201060788,11.189933953682857,0,0
2010-04-02,169.0,3.96,81.173,73421.0,4.396582679557883,11.203965277225027,0,0
2010-04-09,165.0,3.9,81.093,72584.0,4.395596644202581,11.192499790849466,0,0
2010-04-16,165.5,3.79,80.824,74987.0,4.392273951125431,11.225070044161155,0,0
2010-04-23,173.0,3.84,81.352,76729.0,4.398785418488837,11.248035012374677,0,0
2010-04-30,173.5,3.69,81.866,77104.0,4.4050837642492455,11.252910438880114,0,0
2010-05-07,228.5,3.45,84.45,75494.0,4.436159643253809,11.231808461880517,0,0
2010-05-14,175.87,3.44,86.095,76496.0,4.4554513377381495,11.244993730865884,0,0
2010-05-21,198.5,3.2,85.371,75842.0,4.447006464670372,11.236407507889204,0,0
2010-05-28,175.17,3.31,86.48,76014.0,4.4599131733309525,11.238672812830108,0,0
2010-06-04,199.16,3.2,88.233,75938.0,4.479981042696079,11.237672496857467,0,0
2010-06-11,187.83,3.24,87.507,75012.0,4.47171879016374,11.225403379719813,0,0
2010-06-18,179.16,3.24,85.699,74724.0,4.45084115692422,11.221556604660453,0,0
2010-06-25,192.5,3.12,85.313,74769.0,4.446326846167965,11.222158639556524,0,0
2010-07-02,194.66,3.0,84.427,75421.0,4.435887255656419,11.23084102980692,0,0
2010-07-09,177.83,3.07,83.947,76646.0,4.43018564732814,11.246952697680598,0,0
2010-07-16,174.5,2.96,82.486,77096.0,4.412628581970779,11.252806677531124,0,0
2010-07-23,166.33,3.02,82.464,77494.0,4.412361834469954,11.257955792989566,0,0
2010-07-30,164.5,2.94,81.539,78852.0,4.401081433396357,11.275327956685867,0,0
2010-08-06,161.16,2.86,80.407,80177.0,4.3871012370716285,11.29199196968209,0,0
2010-08-13,169.16,2.68,82.948,79370.0,4.418213905435594,11.281875742084921,0,0
2010-08-20,166.0,2.62,83.057,80064.0,4.419527119081743,11.290581593826584,0,0
2010-08-27,180.83,2.66,82.918,80638.0,4.417852167643314,11.29772528141033,0,0
2010-09-03,163.83,2.72,82.102,81474.0,4.4079623766976015,11.30803922992685,0,0
2010-09-10,165.83,2.81,82.698,81615.0,4.415195417940357,11.309768347588136,0,0
2010-09-17,161.83,2.75,81.398,79501.0,4.399350702682076,11.283524879179666,0,0
2010-09-24,163.5,2.62,79.395,80432.0,4.374435393978061,11.295167385932357,0,0
2010-10-01,158.16,2.54,78.088,81921.0,4.357836395872664,11.31351064723008,0,0
2010-10-08,144.16,2.41,77.325,83256.0,4.3480173185711335,11.329675477317695,0,0
2010-10-15,134.83,2.59,77.041,84217.0,4.344337747675617,11.341152080088838,0,0
2010-10-22,138.16,2.59,77.472,84490.0,4.3499165807556475,11.34438846314689,0,0
2010-10-29,133.5,2.63,77.266,83958.0,4.347254014072623,11.338071952783768,0,0
2010-11-05,120.33,2.58,76.548,85174.0,4.337917995047818,11.352451501926053,0,0
2010-11-12,132.5,2.76,78.082,85033.0,4.357759556530883,11.35079469542275,0,0
2010-11-19,132.0,2.88,78.504,84761.0,4.363149578904193,11.347590810330573,0,0
2010-11-26,142.75,2.87,80.357,84296.0,4.386479207243904,11.342089693279364,0,0
2010-12-03,133.5,3.03,79.377,84105.0,4.374208653745814,11.339821297225882,0,0
2010-12-10,131.83,3.32,80.07,84620.0,4.382901252084542,11.34592592427406,0,0
2010-12-17,137.2,3.33,80.373,84238.0,4.386678298888934,11.34140140483561,0,0
2010-12-24,143.0,3.41,80.474,84615.0,4.387934150888343,11.345866834842186,0,0
2010-12-31,142.0,3.3,79.028,85960.0,4.369802220051159,11.361637350756446,0,0
2011-01-07,146.0,3.34,81.012,85443.0,4.394597291847734,11.355604765937148,0,0
2011-01-14,144.0,3.35,79.162,86917.0,4.371496385700701,11.372708919278638,0,0
2011-01-21,147.67,3.44,78.213,86772.0,4.359435874144067,11.371039267962953,0,0
2011-01-28,167.17,3.36,78.133,87599.0,4.358412502814043,11.38052486133421,0,0
2011-02-04,159.16,3.68,78.044,87839.0,4.357272770207652,11.383260872343401,0,0
2011-02-11,164.5,3.64,78.46,87341.0,4.362588940781406,11.377575276481679,0,0
2011-02-18,172.63,3.59,77.664,86927.0,4.352391829544191,11.372823964951898,0,0
2011-02-25,175.19,3.42,77.275,87841.0,4.34737048801818,11.383283641013712,0,0
2011-03-04,166.03,3.49,76.4,88636.0,4.335982696172475,11.392293374609096,0,0
2011-03-11,161.36,3.4,76.776,88732.0,4.340892091315326,11.393375869866125,0,0
2011-03-18,163.67,3.28,75.718,91040.0,4.327015912891392,11.419054249360158,0,0
2011-03-25,157.09,3.46,76.217,91469.0,4.333584534923001,11.42375539604446,0,0
2011-04-01,150.33,3.46,75.833,92149.0,4.328533554108839,11.43116211116714,0,0
2011-04-08,141.41,3.59,75.066,92366.0,4.318367726563318,11.433514224545942,0,0
2011-04-15,149.22,3.43,74.832,93409.0,4.3152456009835305,11.444742979317672,0,0
2011-04-22,151.71,3.42,74.108,94068.0,4.305523488687767,11.451773203976723,0,0
2011-04-29,146.89,3.32,72.933,95578.0,4.28954121148536,11.467697947033539,0,0
2011-05-06,148.97,3.19,74.841,95288.0,4.315365863155209,11.464659163560738,0,0
2011-05-13,158.52,3.18,75.757,94843.0,4.327530849360932,11.459978171901744,0,0
2011-05-20,159.57,3.15,75.435,94811.0,4.323271358292038,11.459640715266993,0,0
2011-05-27,165.88,3.07,74.954,96753.0,4.316874592037145,11.479916618163235,0,0
2011-06-03,163.23,2.99,73.783,97557.0,4.301128352767737,11.488192101549553,0,0
2011-06-10,167.3,2.99,74.795,99162.0,4.314751037826424,11.504510155368882,0,0
2011-06-17,172.35,2.94,74.988,97652.0,4.317328100734945,11.48916541740589,0,0
2011-06-24,184.73,2.88,75.665,98102.0,4.32631570213899,11.493763032705472,0,0
2011-07-01,171.85,3.22,74.349,99471.0,4.308770222916587,11.507621423378323,0,0
2011-07-08,179.62,3.03,75.179,99527.0,4.319871936637618,11.508184243120011,0,0
2011-07-15,187.49,2.94,75.126,99120.0,4.319166703914866,11.504086516303024,0,0
2011-07-22,184.13,2.99,74.201,98115.0,4.306777627171468,11.493895539063423,0,0
2011-07-29,189.07,2.82,73.897,98638.0,4.302672231730953,11.499211861882467,0,0
2011-08-05,215.58,2.58,74.598,97592.0,4.312113697198855,11.488550801828573,0,0
2011-08-12,247.7,2.24,74.607,96521.0,4.312234336587762,11.477515880232335,0,0
2011-08-19,231.02,2.07,74.009,94813.0,4.304186707430482,11.459661809643231,0,0
2011-08-26,247.01,2.19,73.814,94412.0,4.3015484155123165,11.45542346269877,0,0
2011-09-02,233.21,2.02,74.756,94268.0,4.314229476608056,11.453897068507986,0,0
2011-09-09,244.16,1.93,77.192,92947.0,4.346295824718083,11.439784717211836,0,0
2011-09-16,247.05,2.08,76.599,92857.0,4.338584021831044,11.438815954353785,0,0
2011-09-23,299.0,1.84,78.501,91271.0,4.363111363560727,11.421588381953585,0,0
2011-09-30,290.15,1.92,78.553,93601.0,4.363773556206571,11.446796346169297,0,0
2011-10-07,274.95,2.1,78.726,91203.0,4.365973469351633,11.420843070258245,0,0
2011-10-14,243.51,2.26,76.623,91951.0,4.33889729277381,11.429011105449131,0,0
2011-10-21,263.53,2.23,76.395,88387.0,4.335917249004678,11.389480178987997,0,0
2011-10-28,231.48,2.34,75.067,91628.0,4.318381048084902,11.425492180808465,0,0
2011-11-04,237.75,2.06,76.962,90942.0,4.343311793545769,11.417977219659711,0,0
2011-11-11,253.93,2.04,76.945,95971.0,4.343090880915815,11.47180134148028,0,0
2011-11-18,276.11,2.01,78.064,94019.0,4.3575290030734815,11.451252168486672,0,0
2011-11-25,326.51,1.97,79.686,95528.0,4.378093911646169,11.46717467721322,0,0
2011-12-02,263.31,2.05,78.625,94843.0,4.364689715020605,11.459978171901744,0,0
2011-12-09,269.6,2.07,78.632,93981.0,4.364778741264328,11.450847913162018,0,0
2011-12-16,286.1,1.86,80.256,92290.0,4.385221525570401,11.432691072259622,0,0
2011-12-23,283.74,2.03,79.93,93049.0,4.381151251637927,11.440881515102385,0,0
2011-12-30,289.07,1.89,80.178,88218.0,4.384249163026979,11.387566302805713,0,0
2012-01-06,331.11,1.98,81.254,87846.0,4.397580050767283,11.383340560421537,0,0
2012-01-13,318.72,1.89,81.515,87321.0,4.4007870523916175,11.377346262728402,0,0
2012-01-20,299.56,2.05,80.223,85392.0,4.384810256800466,11.355007698573726,0,0
2012-01-27,274.17,1.93,78.902,86422.0,4.368206576073018,11.366997552009154,0,0
2012-02-03,255.24,1.97,78.924,88110.0,4.368485364107214,11.386341312860775,0,0
2012-02-10,263.85,1.96,79.114,88536.0,4.370889850262965,11.391164527944621,0,0
2012-02-17,254.04,2.01,79.331,88101.0,4.373628972806125,11.386239162597649,0,0
2012-02-24,243.05,1.98,78.352,88815.0,4.361211494959962,11.394310833633986,0,0
2012-03-02,228.73,1.99,79.403,90780.0,4.374536150914631,11.416194276010456,0,0
2012-03-09,222.75,2.04,80.041,90411.0,4.38253900339061,11.412121220393614,0,0
2012-03-16,212.34,2.31,79.786,90503.0,4.3793480504681215,11.413138278309866,0,0
2012-03-23,221.01,2.25,79.345,90749.0,4.373805433014805,11.415852732782637,0,0
2012-03-30,228.54,2.23,79.004,91347.0,4.369498484096612,11.42242072054439,0,0
2012-04-06,228.97,2.07,79.886,90345.0,4.380600618395802,11.411390954145931,0,0
2012-04-13,240.21,2.02,79.888,93296.0,4.380625653758254,11.443532513461937,0,0
2012-04-20,238.78,1.99,79.194,92927.0,4.371900538374873,11.439569517667229,0,0
2012-04-27,233.66,1.96,78.709,92989.0,4.365757507207688,11.44023648556992,0,0
2012-05-04,226.47,1.91,79.498,92732.0,4.375731864111134,11.437468891554785,0,0
2012-05-11,242.46,1.84,80.264,94044.0,4.385321201623311,11.451518036840865,0,0
2012-05-18,269.75,1.71,81.292,92819.0,4.398047610728061,11.438406639196947,0,0
2012-05-25,278.12,1.75,82.402,91645.0,4.41160970846553,11.425677696405948,0,0
2012-06-01,296.9,1.47,82.89,90543.0,4.417514427603435,11.413580154967189,0,0
2012-06-08,271.26,1.65,82.511,92235.0,4.41293161778587,11.43209494705568,0,0
2012-06-15,241.15,1.6,81.628,92202.0,4.402172340366839,11.431737101283387,0,0
2012-06-22,239.1,1.69,82.256,94677.0,4.409836335313149,11.458226377447845,0,0
2012-06-29,238.72,1.67,81.627,95488.0,4.402160089593509,11.466755864123378,0,0
2012-07-06,233.74,1.57,83.377,97466.0,4.423372491954077,11.487258878220977,0,0
2012-07-13,217.24,1.52,83.349,96669.0,4.423036611524352,11.479048050934267,0,0
2012-07-20,197.51,1.49,83.478,99228.0,4.424583124087794,11.505175511510167,0,0
2012-07-27,193.26,1.58,82.709,99036.0,4.415328423194261,11.503238699380685,0,0
2012-08-03,176.12,1.6,82.375,103114.0,4.411281992822671,11.543590451281021,0,0
2012-08-10,180.19,1.65,82.553,103207.0,4.413440511316941,11.54449195918665,0,0
2012-08-17,186.46,1.81,82.596,103221.0,4.413961253204228,11.544627599700743,0,0
2012-08-24,180.78,1.68,81.593,104485.0,4.401743473976651,11.556798799414198,0,0
2012-08-31,180.89,1.57,81.208,108702.0,4.39701376448213,11.596365472204067,0,0
2012-09-07,161.48,1.67,80.252,107493.0,4.385171683817955,11.585181008150627,0,0
2012-09-14,138.21,1.88,78.847,109727.0,4.367509265760704,11.605750741776966,0,0
2012-09-21,150.15,1.77,79.328,109611.0,4.37359115585278,11.60469301342333,0,0
2012-09-28,163.51,1.65,79.935,112089.0,4.381213804416856,11.6270484775729,0,0
2012-10-05,148.92,1.75,79.337,112203.0,4.373704602422719,11.628065009681194,0,0
2012-10-12,160.58,1.69,79.667,114629.0,4.377855447355066,11.64945610535121,0,0
2012-10-19,153.61,1.79,79.621,114941.0,4.377277877151677,11.652174232215291,0,0
2012-10-26,167.23,1.78,80.068,114693.0,4.38287627362846,11.650014272484425,0,0
2012-11-02,166.8,1.75,80.593,116945.0,4.389411797105786,11.669459017784995,0,0
2012-11-09,150.51,1.61,81.026,117277.0,4.394770090821244,11.672293936984305,0,0
2012-11-16,153.24,1.58,81.257,117165.0,4.397616971344972,11.671338476712508,0,0
2012-11-23,141.86,1.7,80.192,117672.0,4.384423759273603,11.675656371999178,0,0
2012-11-30,130.47,1.62,80.153,118366.0,4.383937308174173,11.681536798030931,0,0
2012-12-07,126.72,1.64,80.408,119142.0,4.387113673722439,11.688071338015087,0,0
2012-12-14,124.16,1.72,79.58,120586.0,4.376762804998783,11.700118470301204,0,0
2012-12-21,125.86,1.77,79.617,120646.0,4.377227637887169,11.700615916753062,0,0
2012-12-28,127.95,1.73,79.678,120290.0,4.377993512559716,11.697660772988119,0,0
2013-01-04,116.5,1.93,80.499,122145.0,4.388244761987111,11.71296414256934,0,0
2013-01-11,120.08,1.89,79.563,121627.0,4.3765491606655145,11.708714263340772,0,0
2013-01-18,124.63,1.87,80.036,123324.0,4.382476533454247,11.722570317413073,0,0
2013-01-25,119.63,1.98,79.748,123343.0,4.378871662980581,11.72272437125925,0,0
2013-02-01,130.97,2.04,79.125,125233.0,4.3710288804643405,11.737931281192244,0,0
2013-02-08,133.3,1.99,80.246,125451.0,4.3850969165311,11.739670523066106,0,0
2013-02-15,133.74,2.01,80.58,125166.0,4.389250479763201,11.737396135272341,0,0
2013-02-22,140.98,1.97,81.482,124605.0,4.400382136958194,11.732904012941281,0,0
2013-03-01,136.98,1.86,82.313,124037.0,4.410529053896592,11.728335187175372,0,0
2013-03-08,130.32,2.06,82.696,123993.0,4.415171233266183,11.727980391380818,0,0
2013-03-15,130.07,2.01,82.261,125362.0,4.4098971193050955,11.738960830954968,0,0
2013-03-22,143.52,1.93,82.376,125291.0,4.41129413235445,11.738394310690706,0,0
2013-03-29,141.17,1.87,82.976,126687.0,4.418551409356254,11.749474756467277,0,0
2013-04-05,141.46,1.72,82.496,127070.0,4.412749807316722,11.75249339469858,0,0
2013-04-12,123.67,1.75,82.311,130274.0,4.4105047561028305,11.777395203678102,0,0
2013-04-19,125.115,1.73,82.714,131827.0,4.415388874280283,11.789245735912637,0,0
2013-04-26,122.245,1.7,82.502,135243.0,4.412822535471035,11.814828439361946,0,0
2013-05-03,112.89,1.78,82.125,133479.0,4.408242476804775,11.801699441078181,0,0
2013-05-10,111.25,1.9,83.143,131401.0,4.420562016887707,11.786008995353765,0,0
2013-05-17,117.955,1.95,84.252,130227.0,4.433812307823112,11.77703436052963,0,0
2013-05-24,123.84,2.01,83.7,129814.0,4.4272389774954295,11.773857935679295,0,0
2013-05-31,131.275,2.16,83.375,128848.0,4.423348504235788,11.766388694035326,0,0
2013-06-07,167.55,2.17,81.669,128276.0,4.402674492897034,11.761939471531095,0,0
2013-06-14,160.91,2.14,80.67,128745.0,4.390366758948883,11.76558898282043,0,0
2013-06-21,208.74,2.52,82.318,127546.0,4.410589795798197,11.756232362827333,0,0
2013-06-28,187.61,2.52,83.136,122565.0,4.420477821048134,11.716396780486917,0,0
2013-07-05,191.165,2.73,84.449,123659.0,4.436147801857471,11.725283056390554,0,0
2013-07-12,212.615,2.61,82.988,120170.0,4.418696019030893,11.696662685905345,0,0
2013-07-19,182.385,2.5,82.607,120966.0,4.414094422698925,11.703264793357766,0,0
2013-07-26,199.225,2.58,81.657,122168.0,4.402527547523711,11.713152425633018,0,0
2013-08-02,204.71,2.63,81.908,128853.0,4.405596666186314,11.766427498696547,0,0
2013-08-09,209.205,2.57,81.126,128818.0,4.396003501604676,11.766155834440847,0,0
2013-08-16,212.045,2.84,81.257,129979.0,4.397616971344972,11.775128177927439,0,0
2013-08-23,234.745,2.82,81.361,129292.0,4.398896042716884,11.769828691229426,0,0
2013-08-30,239.56,2.78,82.087,130660.0,4.407779660437173,11.780353808394741,0,0
2013-09-06,246.87,2.94,82.146,130370.0,4.408498151879674,11.778131840656824,0,0
2013-09-13,205.605,2.9,81.452,126688.0,4.400013889688268,11.749482649905858,0,0
2013-09-20,181.4,2.75,80.431,126189.0,4.387399674010388,11.74553606205735,0,0
2013-09-27,205.415,2.64,80.287,131060.0,4.385607714945027,11.783410512593488,0,0
2013-10-04,208.93,2.66,80.122,129257.0,4.383550473042224,11.769557949511501,0,0
2013-10-11,196.475,2.7,80.362,132562.0,4.386541427641014,11.794805739494173,0,0
2013-10-18,178.595,2.6,79.654,132679.0,4.377692254806327,11.795687956101624,0,0
2013-10-25,181.49,2.53,79.194,134268.0,4.371900538374873,11.807593081595721,0,0
2013-11-01,191.04,2.65,80.716,133897.0,4.3909368208036375,11.804826126648587,0,0
2013-11-08,199.61,2.77,81.303,133977.0,4.398182916241967,11.805423422409866,0,0
2013-11-15,201.275,2.71,80.849,135135.0,4.392583217362827,11.81402955775365,0,0
2013-11-22,197.615,2.75,80.708,135328.0,4.390837702952432,11.815456740272214,0,0
2013-11-29,202.65,2.75,80.68,134617.0,4.390490713086011,11.81018898836616,0,0
2013-12-06,205.05,2.88,80.315,135637.0,4.38595640300973,11.817737478625475,0,0
2013-12-13,192.99,2.88,80.214,135962.0,4.384698063229041,11.820130713910743,0,0
2013-12-20,203.74,2.89,80.575,135066.0,4.389188427701502,11.813518826842218,0,0
2013-12-27,230.92,3.02,80.392,132874.0,4.386914668746657,11.79715658974575,0,0
2014-01-03,239.855,3.01,80.791,130311.0,4.391865573184539,11.77767918011764,0,0
2014-01-10,235.39,2.88,80.658,129704.0,4.390217993700171,11.773010210229906,0,0
2014-01-17,241.23,2.84,81.225,126143.0,4.397223081555164,11.745171463032973,0,0
2014-01-24,265.59,2.75,80.458,121676.0,4.387735309140863,11.709117053283046,0,0
2014-01-31,263.795,2.67,81.311,124242.0,4.398281308754376,11.729986555568079,0,0
2014-02-07,244.075,2.71,80.691,121672.0,4.390627044893052,11.709084178552205,0,0
2014-02-14,244.375,2.75,80.136,123066.0,4.3837251913094635,11.720476075809959,0,0
2014-02-21,234.225,2.73,80.237,124148.0,4.384984755118247,11.729229681261646,0,0
2014-02-28,225.035,2.66,79.691,127695.0,4.3781566559568486,11.757399886986267,0,0
2014-03-07,216.425,2.8,79.719,128064.0,4.378507951362256,11.760285417943406,0,0
2014-03-14,247.63,2.65,79.446,127941.0,4.3750775455856745,11.75932449913741,0,0
2014-03-21,250.805,2.75,80.105,126695.0,4.383338274098677,11.749537902231403,0,0
2014-03-28,223.79,2.73,80.176,126528.0,4.384224218217369,11.748218906530289,0,0
2014-04-04,201.59,2.74,80.423,125211.0,4.387300204926541,11.737755593213642,0,0
2014-04-11,196.51,2.63,79.452,128034.0,4.375153065730709,11.76005113262968,0,0
2014-04-18,200.1,2.73,79.847,127398.0,4.380112303510651,11.75507132340985,0,0
2014-04-25,201.31,2.68,79.749,129647.0,4.378884202401385,11.772570651478114,0,0
2014-05-02,191.675,2.6,79.516,129520.0,4.3759582592722746,11.771590588351517,0,0
2014-05-09,179.205,2.62,79.903,129594.0,4.380813399001028,11.772161765532308,0,0
2014-05-16,187.035,2.52,80.043,129040.0,4.382563990272498,11.767877712799091,0,0
2014-05-23,182.18,2.54,80.393,130611.0,4.386927107717955,11.779978718923852,0,0
2014-05-30,181.49,2.48,80.369,130588.0,4.386628529693567,11.77980260798882,0,0
2014-06-06,176.765,2.6,80.409,130781.0,4.38712611021858,11.78127944751515,0,0
2014-06-13,180.655,2.6,80.576,130534.0,4.389200838421882,11.77938900820964,0,0
2014-06-20,179.895,2.63,80.372,130719.0,4.386665856822306,11.780805260125769,0,0
2014-06-27,174.075,2.54,80.039,132552.0,4.382514015884362,11.794730300249133,0,0
2014-07-04,179.745,2.65,80.269,135007.0,4.385383494111481,11.813081907928158,0,0
2014-07-11,177.36,2.53,80.187,133682.0,4.3843614069706005,11.803219124258495,0,0
2014-07-18,183.99,2.5,80.524,134014.0,4.388555276636582,11.805699551087583,0,0
2014-07-25,175.28,2.48,81.029,133226.0,4.39480711528825,11.799802213235518,0,0
2014-08-01,184.725,2.52,81.302,133498.0,4.398170616497186,11.801841775436813,0,0
2014-08-08,193.97,2.44,81.389,133577.0,4.399240128741784,11.802433369575569,0,0
2014-08-15,186.125,2.34,81.424,135576.0,4.399670069846477,11.817287647673208,0,0
2014-08-22,183.0,2.4,82.336,135414.0,4.410808436099334,11.816092031456387,0,0
2014-08-29,179.72,2.35,82.748,134080.0,4.4157998447808025,11.80619191571591,0,0
2014-09-05,172.31,2.46,83.739,134477.0,4.427704818795309,11.809148459683756,0,0
2014-09-12,180.1,2.62,84.24,133020.0,4.43366986782572,11.798254771838412,0,0
2014-09-19,182.835,2.59,84.735,132582.0,4.439528739445335,11.79495660091316,0,0
2014-09-26,196.57,2.54,85.64,134424.0,4.450152463721482,11.808754262557779,0,0
2014-10-03,202.755,2.45,86.694,133172.0,4.4623846772395295,11.799396804780953,0,0
2014-10-10,197.55,2.31,85.912,133942.0,4.4533235165559155,11.80516214941169,0,0
2014-10-17,196.175,2.22,85.11,133650.0,4.4439445374888695,11.802979721567064,0,0
2014-10-24,183.575,2.29,85.732,132685.0,4.451226151474886,11.795733177005749,0,0
2014-10-31,173.14,2.35,86.917,132287.0,4.4649536402965015,11.792729083748235,0,0
2014-11-07,177.78,2.32,87.642,132893.0,4.473260335096729,11.797299572132822,0,0
2014-11-14,172.185,2.32,87.525,132669.0,4.471924466840729,11.795612583383498,0,0
2014-11-21,166.56,2.31,88.31,132594.0,4.480853351480711,11.79504710684136,0,0
2014-11-28,163.39,2.18,88.356,133440.0,4.48137410817458,11.801407217592574,0,0
2014-12-05,156.53,2.31,89.334,131886.0,4.492382154501469,11.789693192056129,0,0
2014-12-12,187.085,2.1,88.363,132033.0,4.481453329990046,11.790807170323715,0,0
2014-12-19,182.965,2.17,89.598,127344.0,4.495332998303186,11.754647365045631,0,0
2014-12-26,175.05,2.25,90.03,126448.0,4.500142948120385,11.747586435444756,0,0
2015-01-02,179.985,2.12,91.08,128317.0,4.5117382411955385,11.762259043774678,0,0
2015-01-09,184.22,1.98,91.935,127789.0,4.521081805605805,11.758135745233686,0,0
2015-01-16,181.13,1.83,92.52,130348.0,4.527424837363238,11.777963075937455,0,0
2015-01-23,177.965,1.81,94.762,129311.0,4.551368485019736,11.769975634613951,0,0
2015-01-30,184.89,1.68,94.804,130527.0,4.5518116024636575,11.77933538089647,0,0
2015-02-06,189.575,1.95,94.698,130925.0,4.550692880644835,11.782379919147688,0,0
2015-02-13,188.45,2.02,94.201,128606.0,4.545430797237223,11.764508745995885,0,0
2015-02-20,184.88,2.13,94.253,127718.0,4.545982656060276,11.757579987451491,0,0
2015-02-27,196.415,2.0,95.293,128484.0,4.556956355706374,11.763559661946271,0,0
2015-03-06,212.67,2.24,97.615,127858.0,4.581031170134765,11.758675552089823,0,0
2015-03-13,216.865,2.13,100.33,125795.0,4.608464752937522,11.742408876830618,0,0
2015-03-20,208.53,1.93,97.909,121855.0,4.584038475852481,11.710587092269746,0,0
2015-03-27,215.95,1.95,97.291,123422.0,4.577706487483181,11.7233646565728,0,0
2015-04-03,213.72,1.85,96.545,121569.0,4.5700092208945025,11.708237281802427,0,0
2015-04-10,210.03,1.96,99.338,121759.0,4.598528176599547,11.709798960183994,0,0
2015-04-17,229.33,1.87,97.52,122374.0,4.5800574851730165,11.714837208195746,0,0
2015-04-24,228.32,1.93,96.922,122068.0,4.573906531311147,11.712333545487683,0,0
2015-05-01,223.14,2.12,95.297,122856.0,4.5569983306263655,11.718768216805529,0,0
2015-05-08,219.93,2.16,94.794,121913.0,4.551706116118767,11.711062954574023,0,0
2015-05-15,208.82,2.14,93.135,121788.0,4.5340500534849655,11.710037107236818,0,0
2015-05-22,202.885,2.21,96.014,120860.0,4.564494014168523,11.70238812991555,0,0
2015-05-29,208.855,2.12,96.907,120651.0,4.573751755709663,11.700657359456459,0,0
